exit_time,sym,direction,entry_price,exit_price,dollar_pos,pnl
2024-03-15 13:30:00-04:00,ES,Long,509.1700134277344,509.5398864746094,290588.9661744934,211.0906445249074
2024-03-15 14:30:00-04:00,ES,Long,509.5398864746094,510.1400146484375,330758.6507150353,389.56240777307636
2024-03-15 14:30:00-04:00,NQ,Short,433.7950134277344,434.6799011230469,-234803.5475011517,-478.96993641699925
2024-03-18 09:30:00-04:00,ES,Long,510.1400146484375,515.1799926757812,354505.26835832314,3502.36937271986
2024-03-18 09:30:00-04:00,NQ,Short,434.6799011230469,440.8200988769531,-269505.517035304,-3806.9788046102444
2024-03-18 10:30:00-04:00,ES,Long,515.1799926757812,514.6799926757812,300266.4123498768,-291.4189376710168
2024-03-18 11:30:00-04:00,ES,Long,514.6799926757812,514.1699829101562,323553.30468564836,-320.61736892475614
2024-03-18 11:30:00-04:00,NQ,Short,440.8200988769531,438.94000244140625,-219112.20345660814,934.5129084474426
2024-03-18 13:30:00-04:00,NQ,Short,438.94000244140625,439.3999938964844,-245361.92115956606,-257.1294174766383
2024-03-18 15:30:00-04:00,NQ,Short,439.3999938964844,437.4700012207031,-269592.4800407062,1184.1409175049805
2024-03-19 09:30:00-04:00,NQ,Short,437.4700012207031,433.8999938964844,-291157.2779767711,2376.0111824268247
2024-03-19 13:30:00-04:00,NQ,Short,433.8999938964844,438.48968505859375,-255214.2603174604,-2699.5958780833257
2024-03-20 10:30:00-04:00,NQ,Short,438.48968505859375,439.0299987792969,-295357.3147439762,-363.94381693352017
2024-03-20 14:30:00-04:00,NQ,Short,439.0299987792969,443.8399963378906,-318570.77330663794,-3490.250429594358
2024-03-21 09:30:00-04:00,NQ,Short,443.8399963378906,448.19500732421875,-262672.0234028625,-2577.36922575503
2024-03-21 11:30:00-04:00,NQ,Short,448.19500732421875,449.25,-232181.5198703846,-546.5250592089278
2024-03-21 13:30:00-04:00,NQ,Short,449.25,447.19500732421875,-266693.50726443203,1219.9292245004372
2024-03-21 15:30:00-04:00,NQ,Short,447.19500732421875,445.7799987792969,-288506.2879117676,912.8877916180903
2024-03-22 11:30:00-04:00,NQ,Short,445.7799987792969,445.7694091796875,-313046.0865117143,7.436477016731467
2024-03-26 13:30:00-04:00,ES,Long,514.1699829101562,520.9650268554688,350471.711881642,4631.679722619642
2024-03-26 13:30:00-04:00,NQ,Short,445.7694091796875,446.0299987792969,-336546.18633284507,-196.73946695428486
2024-03-26 13:30:00-04:00,YM,Long,386.9800109863281,393.7900085449219,341238.9144363709,6005.054804474042
2024-03-27 13:30:00-04:00,NQ,Short,446.0299987792969,443.70001220703125,-283940.5797911761,1483.2583907929393
2024-03-27 15:30:00-04:00,ES,Long,520.9650268554688,523.1699829101562,446278.9050373081,1888.8511186266603
2024-03-27 15:30:00-04:00,YM,Long,393.7900085449219,397.55999755859375,285621.9951364288,2734.4314491527853
2024-03-28 09:30:00-04:00,NQ,Short,443.70001220703125,444.46661376953125,-318112.71626005264,-549.6184327853642
2024-03-28 11:30:00-04:00,ES,Long,523.1699829101562,523.469970703125,351233.4789585084,201.3987033112969
2024-03-28 11:30:00-04:00,NQ,Short,444.46661376953125,444.4800109863281,-341878.4921948205,-10.304981603180039
2024-03-28 11:30:00-04:00,YM,Long,397.55999755859375,397.74951171875,337006.5993488495,160.64876505413005
