exit_time,sym,entry_price,exit_price,dollar_pos,pnl,hold_bars
2024-09-06 21:00:00,CRV,0.2788805,0.263376,67064.48940807284,-3728.4836194264703,750
2024-09-07 01:00:00,DOT,3.932545,3.943315,53772.53640461805,147.26601147036675,1581
2024-09-07 01:00:00,BCH,294.4325,293.8995,57018.85717411218,-103.21907694905512,697
2024-09-07 02:00:00,CRV,0.263376,0.259765,48556.19255184342,-665.726608744553,755
2024-09-07 03:00:00,LINK,9.72165,9.65325,70722.18807490192,-497.59018935297235,756
2024-09-07 03:00:00,UNI,6.04305,6.1536,52340.970940643376,957.5122392646299,2459
2024-09-07 03:00:00,MKR,1496.775,1532.307,61046.21642253604,1449.1785084101125,5302
2024-09-07 04:00:00,XRP,0.5137,0.5228,84619.89517573039,1499.0092390483671,727
2024-09-07 04:00:00,BCH,293.8995,296.9865,76408.78187109082,802.5665563774573,700
2024-09-07 06:00:00,DOT,3.943315,4.03942,70671.39924187011,1722.376940249486,1586
2024-09-07 07:00:00,XRP,0.5228,0.5293,110982.88021791034,1379.8560088301676,730
2024-09-07 07:00:00,MKR,1532.307,1552.7895,79816.28925716925,1066.912273265067,5306
2024-09-07 09:00:00,XRP,0.5293,0.5273,134873.14161222507,-509.6283454079924,732
2024-09-07 09:00:00,DOT,4.03942,4.04314,92235.8882249591,84.94226997858202,1589
2024-09-07 10:00:00,CRV,0.259765,0.2633,65707.0645587665,894.1715520383293,763
2024-09-07 10:00:00,MKR,1552.7895,1549.5065,101730.73264665094,-215.08517109303492,5309
2024-09-07 11:00:00,XRP,0.5273,0.5276,152344.0939315827,86.67405306176707,734
2024-09-07 12:00:00,DOT,4.04314,4.0605,109991.06179205656,472.26779995501175,1592
2024-09-07 16:00:00,LINK,9.65325,10.0638,84510.45325452609,3594.20574248525,769
2024-09-07 18:00:00,UNI,6.1536,6.44641,72045.74743666426,3428.190865010673,2474
2024-09-07 19:00:00,DOT,4.0605,4.115,130016.90991818611,1745.0859723041845,1599
2024-09-07 19:00:00,CRV,0.2633,0.259345,86046.45593237894,-1292.4942393184867,772
2024-09-08 01:00:00,XRP,0.5276,0.5257,179513.8901814473,-646.467762215224,748
2024-09-08 01:00:00,BCH,296.9865,300.5535,94902.01074557878,1139.8345457772668,721
2024-09-08 06:00:00,MKR,1549.5065,1566.289,121903.67495818905,1320.322583342381,5329
2024-09-08 08:00:00,LINK,10.0638,10.332,105251.78676348766,2804.957293464438,785
2024-09-08 08:00:00,UNI,6.44641,6.423945,90923.3120779241,-316.85732149065933,2488
2024-09-08 19:00:00,XRP,0.5257,0.5252,202963.94437541557,-193.04160583545107,766
2024-09-08 21:00:00,LINK,10.332,10.29615,89037.73061071007,-308.9433451794377,798
2024-09-08 21:00:00,CRV,0.259345,0.270645,70310.01494951353,3063.4990801037425,798
2024-09-09 01:00:00,XRP,0.5252,0.5301,183058.3758520369,1707.8942149180953,772
2024-09-09 04:00:00,UNI,6.423945,6.4315,112253.1866549913,132.01744802896926,2508
2024-09-09 06:00:00,XRP,0.5301,0.5284,202136.35900652016,-648.2395968894383,777
2024-09-09 06:00:00,DOT,4.115,4.157085,109059.5360431776,1115.375595231384,1634
2024-09-09 07:00:00,LINK,10.29615,10.62,105091.59506560648,3305.498954657468,808
2024-09-09 07:00:00,UNI,6.4315,6.67396,95598.09022730596,3603.935778047522,2511
2024-09-09 08:00:00,MKR,1566.289,1639.95,105308.3663250637,4952.546798113582,5355
2024-09-09 09:00:00,XRP,0.5284,0.5301,246117.2406240016,791.8230678667891,780
2024-09-09 09:00:00,LINK,10.62,10.76,88202.64892267413,1162.7467842913775,810
2024-09-09 09:00:00,DOT,4.157085,4.185845,90596.38009215954,626.7737829393525,1637
2024-09-09 09:00:00,BCH,300.5535,309.7,112715.00031233531,3430.1638488880526,753
2024-09-09 12:00:00,UNI,6.67396,6.634,75425.94497198019,-451.60905385712704,2516
2024-09-09 12:00:00,CRV,0.270645,0.285452,54003.5085395754,2954.5343566128718,813
2024-09-09 13:00:00,DOT,4.185845,4.18836,73822.97009783727,44.355385781392584,1641
2024-09-09 14:00:00,XRP,0.5301,0.5288,229362.22803579157,-562.4804686785922,785
2024-09-09 16:00:00,BTC,55393.285,56453.4265,115585.19999315067,2212.1213302034444,1
2024-09-09 16:00:00,XRP,0.5288,0.5355,203653.64971906747,2580.3317948519993,787
2024-09-09 21:00:00,MKR,1639.95,1618.375,57941.38943337839,-762.2704820422216,5368
2024-09-09 22:00:00,XRP,0.5355,0.5392,170867.7229621618,1180.5986460504294,793
2024-09-10 09:00:00,BCH,309.7,324.061,83780.0163035295,3884.9364356957904,777
2024-09-10 10:00:00,UNI,6.634,6.62475,95028.44157596445,-132.5012186580845,2538
2024-09-10 12:00:00,XRP,0.5392,0.5385,115376.22548558532,-149.78367551912766,807
2024-09-10 16:00:00,XRP,0.5385,0.5366,136547.09118112782,-481.78175161401043,811
2024-09-10 22:00:00,LINK,10.76,10.59175,63450.495336160326,-992.151100400465,847
2024-09-11 01:00:00,BTC,56529.025,56743.0555,102851.21811561368,389.41583795039685,32
2024-09-11 05:00:00,BTC,56743.0555,56252.705,81888.13336023872,-707.644077031766,36
2024-09-11 06:00:00,CRV,0.285452,0.2773,72466.7157570053,-2069.5201534797675,855
2024-09-11 10:00:00,XRP,0.5366,0.5315,161407.14973382262,-1534.0597533404666,829
2024-09-11 11:00:00,MKR,1618.375,1564.35,75790.62704108683,-2530.0617136910314,5406
2024-09-11 13:00:00,XRP,0.5315,0.5265,181474.1389746691,-1707.188513402345,832
2024-09-11 14:00:00,BTC,56252.705,55934.758,98924.70419330281,-559.1342305076362,45
2024-09-11 14:00:00,BCH,324.061,325.4785,103051.554791826,450.7656858351213,806
2024-09-11 15:00:00,XRP,0.5265,0.5342,162877.9452136794,2382.0706137613256,834
2024-09-11 17:00:00,BCH,325.4785,341.745,83933.18402161196,4194.744469719357,809
2024-09-11 19:00:00,XRP,0.5342,0.5368,133898.5176457376,651.6962670889629,838
2024-09-11 19:00:00,MKR,1564.35,1576.425,57217.65530768447,441.65512055505013,5414
2024-09-11 21:00:00,XRP,0.5368,0.535,158791.57538539372,-532.4605731999114,840
2024-09-11 21:00:00,LINK,10.59175,10.40355,83312.07186135555,-1480.3344040698778,870
2024-09-11 21:00:00,BCH,341.745,335.98,65120.46700154457,-1098.5368981664797,813
2024-09-11 22:00:00,CRV,0.2773,0.27535,52612.552547177176,-369.97647842407457,871
2024-09-11 23:00:00,ETH,2341.8485,2340.625,91461.37146376447,-47.78404238614119,54
2024-09-12,XRP,0.535,0.5344,185640.49145102105,-208.19494368340366,843
2024-09-12 03:00:00,XRP,0.5344,0.5371,204283.75278627683,1032.122253972595,846
2024-09-12 05:00:00,XRP,0.5371,0.5366,182359.4714556832,-169.76305292841522,848
2024-09-12 06:00:00,MKR,1576.425,1607.97,77138.9184000798,1543.5857595068098,5425
2024-09-12 12:00:00,XRP,0.5366,0.5787,201198.00519288328,15785.382069736102,855
2024-09-12 12:00:00,DOT,4.18836,4.21575,95098.72682525168,621.9031142842553,1712
2024-09-12 14:00:00,BCH,335.98,332.935,82038.88307093809,-743.521635070563,830
2024-09-12 15:00:00,UNI,6.62475,6.655645,72420.63650109945,337.738867836745,2591
2024-09-12 20:00:00,XRP,0.5787,0.5643,141938.97423352773,-3531.918487926032,863
2024-09-12 20:00:00,MKR,1607.97,1618.8545,94137.75837815953,637.2273307754914,5439
2024-09-12 21:00:00,ETH,2340.625,2349.6235,108971.30039652833,418.9386367394078,76
2024-09-12 21:00:00,BCH,332.935,331.487,103273.51611582177,-449.1568964984389,837
2024-09-12 21:00:00,CRV,0.27535,0.2808135,69595.01125136182,1380.9055528302745,894
2024-09-12 23:00:00,XRP,0.5643,0.5618,117604.96244891167,-521.0214533444728,866
2024-09-13 01:00:00,MKR,1618.8545,1617.465,115644.81520170139,-99.26060107487355,5444
2024-09-13 04:00:00,ETH,2349.6235,2349.5575,129572.97543872894,-3.639653918591459,83
2024-09-13 04:00:00,XRP,0.5618,0.5702,98330.31415426862,1470.2289763187323,871
2024-09-13 05:00:00,MKR,1617.465,1604.158,132991.92910491474,-1094.134092916448,5448
2024-09-13 07:00:00,CRV,0.2808135,0.27594,40929.59500210959,-710.3304550628088,904
2024-09-13 10:00:00,LINK,10.40355,10.97715,104205.13391555446,5745.352770348786,907
2024-09-13 10:00:00,DOT,4.21575,4.33275,120014.30892771523,3330.765378531147,1734
2024-09-13 14:00:00,XRP,0.5702,0.5685,78902.78112589702,-235.24154316735823,881
2024-09-13 15:00:00,ETH,2349.5575,2407.855,147172.44470583877,3651.660193563535,94
2024-09-13 15:00:00,XRP,0.5685,0.5718,101215.37890709803,587.5299039462101,882
2024-09-13 15:00:00,DOT,4.33275,4.4229,140189.8382173677,2916.880483594889,1739
2024-09-13 16:00:00,BCH,331.487,334.25,125653.69053546684,1047.344683047878,856
2024-09-13 17:00:00,ETH,2407.855,2411.476,125518.03041341991,188.75754068538401,96
2024-09-13 19:00:00,DOT,4.4229,4.4228,119423.40033418915,-2.7001153165337564,1743
2024-09-13 22:00:00,MKR,1604.158,1634.35,112553.02825736854,2118.370527807406,5465
2024-09-14 03:00:00,UNI,6.655645,6.780545,90577.77941644836,1699.7848666980317,2627
2024-09-14 03:00:00,MKR,1634.35,1640.665,133881.80933379498,517.30879306325,5470
2024-09-14 05:00:00,MKR,1640.665,1616.62,106641.42651511055,-1562.898642048097,5472
2024-09-14 06:00:00,BTC,59480.3,60085.75,102431.8697784653,1042.654047766597,14
2024-09-14 08:00:00,XRP,0.5718,0.5831,122186.14468725104,2414.6614812275866,899
2024-09-14 09:00:00,ETH,2411.476,2421.3325,108811.91890263052,444.7503017503651,112
2024-09-14 11:00:00,XRP,0.5831,0.5867,99691.01027153859,615.4821419611451,902
2024-09-14 11:00:00,UNI,6.780545,6.67999,70366.7318808837,-1043.5336280907002,2635
2024-09-14 16:00:00,ETH,2421.3325,2418.655,127872.85395356156,-141.40130133330848,119
2024-09-14 18:00:00,BTC,60085.75,59816.6375,124159.56227195733,-556.0867627001822,26
2024-09-14 18:00:00,ETH,2418.655,2407.65,146735.2200511035,-667.6525162383267,121
2024-09-15 04:00:00,DOT,4.4228,4.475595,99444.90911975119,1187.07469860209,1776
2024-09-15 08:00:00,ETH,2407.65,2416.39,120919.39210284149,438.94896973347795,135
2024-09-15 08:00:00,LINK,10.97715,11.24005,84931.18220806228,2034.0805949175867,953
2024-09-15 11:00:00,UNI,6.67999,6.77625,88602.80002316769,1276.7841763580668,2659
2024-09-15 14:00:00,XRP,0.5867,0.587,76242.29100524508,38.98532009812682,929
2024-09-15 18:00:00,ETH,2416.39,2380.325,139287.32802970844,-2078.8852318505883,145
2024-09-15 18:00:00,XRP,0.587,0.585,94111.6573591093,-320.6530063342739,933
2024-09-16,BTC,59816.6375,58682.0395,142831.11882838883,-2709.2111581907634,56
2024-09-16 04:00:00,ETH,2380.325,2279.885,111218.32861653456,-4692.9595438625765,155
2024-09-16 05:00:00,UNI,6.77625,6.476,70822.47988340732,-3138.085162884052,2677
2024-09-16 07:00:00,BTC,58682.0395,58900.3,119602.4363232475,444.84628986234594,63
2024-09-16 09:00:00,LINK,11.24005,10.61355,106188.27000443477,-5918.7415676779365,978
2024-09-16 11:00:00,BCH,334.25,314.061,103762.13426286499,-6267.326039290901,923
2024-09-16 14:00:00,BTC,58900.3,57575.11,136168.5176241077,-3063.637330714642,70
2024-09-16 15:00:00,BTC,57575.11,57876.152,101831.67239226529,532.4455362796955,71
2024-09-16 15:00:00,XRP,0.585,0.5685,112606.22955222202,-3176.073141216511,954
2024-09-16 15:00:00,LINK,10.61355,10.5476,85758.2111435433,-532.8805182918771,984
2024-09-16 15:00:00,DOT,4.475595,4.236365,78344.09889141131,-4187.6574573419475,1811
2024-09-16 15:00:00,MKR,1616.62,1525.0,80299.9797827692,-4550.905065938381,5530
2024-09-16 16:00:00,ETH,2279.885,2286.451,91549.4452566482,263.6596396551291,167
2024-09-16 16:00:00,XRP,0.5685,0.5783,141350.90605867605,2436.6559003958305,955
2024-09-16 16:00:00,UNI,6.476,6.37418,87429.18273860398,-1374.6200411434002,2688
2024-09-16 16:00:00,BCH,314.061,312.85,119139.8538616907,-459.39598685128743,928
2024-09-16 17:00:00,ETH,2286.451,2304.5615,107729.76348019815,853.3049173186324,168
2024-09-16 20:00:00,XRP,0.5783,0.581,114517.42935622403,534.6655010579219,959
2024-09-16 23:00:00,ETH,2304.5615,2295.445,78269.44400418509,-309.62219331709076,174
2024-09-17,CRV,0.27594,0.2603375,61912.87147302459,-3500.745006732867,993
2024-09-17 04:00:00,UNI,6.37418,6.55718,104705.01759535258,3006.0365756771075,2700
2024-09-17 06:00:00,ETH,2295.445,2299.6,96086.20585116041,173.92626933407118,181
2024-09-17 08:00:00,XRP,0.581,0.5853,96579.94851994055,714.7913573765098,971
2024-09-17 12:00:00,XRP,0.5853,0.5847,114498.4049572503,-117.37406966402754,975
2024-09-17 12:00:00,BCH,312.85,314.6545,135471.84581347802,781.3934657836531,948
2024-09-17 15:00:00,ETH,2299.6,2384.0475,116317.25339903116,4271.4825432313055,190
2024-09-17 16:00:00,UNI,6.55718,6.99775,85871.08824588715,5769.5877417564425,2712
2024-09-17 17:00:00,BCH,314.6545,316.25,117017.12051394355,593.3518058060467,953
2024-09-17 19:00:00,MKR,1525.0,1507.365,98336.08231388075,-1137.1520076100237,5558
2024-09-17 22:00:00,MKR,1507.365,1505.273,67658.58446211542,-93.90012285992583,5561
2024-09-18 05:00:00,BCH,316.25,313.5,100233.19278747308,-871.5929807606354,965
2024-09-18 06:00:00,ETH,2384.0475,2328.631,89280.57823920227,-2075.3014207950037,205
2024-09-18 07:00:00,DOT,4.236365,4.12995,98165.00452078294,-2465.84724311506,1851
2024-09-18 09:00:00,CRV,0.2603375,0.262588,77870.05571168655,673.1514298906216,1026
2024-09-18 10:00:00,MKR,1505.273,1455.63,50132.85355263656,-1653.3514179245406,5573
2024-09-18 11:00:00,BTC,61134.5035,59839.9675,98374.24298492903,-2083.0953344822387,20
2024-09-18 17:00:00,BCH,313.5,311.243,119450.62131013442,-859.9682688898691,977
2024-09-18 18:00:00,BTC,59839.9675,60667.8,115763.91477410699,1601.4903580493487,27
2024-09-18 18:00:00,LINK,10.5476,10.6326,102090.74070455699,822.7191929810981,1035
2024-09-18 18:00:00,MKR,1455.63,1473.55,69001.32461447,849.4629384467836,5581
2024-09-18 19:00:00,XRP,0.5847,0.5749,131478.88224556448,-2203.682308887525,1006
2024-09-18 20:00:00,ETH,2328.631,2326.908,106911.4870313511,-79.10591766364585,219
2024-09-18 22:00:00,XRP,0.5749,0.5801,113461.70818653297,1026.2669726386666,1009
2024-09-18 22:00:00,UNI,6.99775,6.6398,67976.25311149943,-3477.131906864522,2742
2024-09-18 23:00:00,BTC,60667.8,61762.3675,95381.76110066315,1720.8762439638467,32
2024-09-18 23:00:00,BCH,311.243,326.9855,101099.21435653392,5113.542736728974,983
2024-09-19,BTC,61762.3675,62242.495,66876.08515510832,519.8804526932913,33
2024-09-19,BCH,326.9855,338.89,70137.0059177487,2553.464869077798,984
2024-09-19 01:00:00,XRP,0.5801,0.5819,132728.29043382301,411.8443764538607,1012
2024-09-19 07:00:00,BTC,62242.495,62097.525,91542.39406622083,-213.21286795749657,40
2024-09-19 16:00:00,AVAX,26.0008,26.4816,53454.74497250135,988.4711771475712,15
2024-09-19 20:00:00,BCH,348.9225,341.292,56910.79611987266,-1244.5681484934064,19
2024-09-19 22:00:00,MKR,1473.55,1528.915,85905.60529177487,3227.6908397944535,5609
2024-09-20 06:00:00,BTC,62097.525,63789.742,112406.89371675243,3063.1954568991487,63
2024-09-20 14:00:00,XRP,0.5819,0.5821,114144.08109397841,39.231510944824144,1049
2024-09-20 15:00:00,BTC,63789.742,63148.359,132138.6034299584,-1328.6063123396427,72
2024-09-20 18:00:00,CRV,0.262588,0.296085,60631.81122486854,7734.488173867129,1083
2024-09-20 23:00:00,BCH,341.292,335.95,75463.44905906057,-1181.1754886534122,46
2024-09-21 02:00:00,BTC,63148.359,62918.825,114837.87970117957,-417.4169890832874,83
2024-09-21 04:00:00,UNI,6.6398,6.7282,84700.95557563203,1127.6792181821552,2796
2024-09-21 07:00:00,XRP,0.5821,0.5825,132003.83177456993,90.70869731976778,1066
2024-09-21 07:00:00,BCH,335.95,336.655,97209.05436343147,203.99578308146343,54
2024-09-21 12:00:00,BTC,62918.825,63146.206,133573.0866238943,482.71692946630645,93
2024-09-21 14:00:00,DOT,4.12995,4.430865,78283.07807918759,5703.834777708863,1930
2024-09-21 16:00:00,BTC,63146.206,63236.99,154554.75517080812,222.20018877185734,97
2024-09-21 16:00:00,XRP,0.5825,0.6039,151662.3593813078,5571.801700875506,1075
2024-09-21 18:00:00,ETH,2326.908,2569.74,89025.33465731339,9290.526340321454,289
2024-09-21 19:00:00,XRP,0.6039,0.6006,118289.43975718094,-646.3903811867751,1078
2024-09-21 21:00:00,BTC,63236.99,63115.855,175173.23511835717,-335.55692382039814,102
2024-09-21 23:00:00,ETH,2569.74,2613.493,113700.37145080316,1935.889370942978,294
2024-09-21 23:00:00,DOT,4.430865,4.4617,62654.474301727074,436.0211189223307,1939
2024-09-21 23:00:00,UNI,6.7282,6.904,68182.40206377179,1781.5264532580873,2815
2024-09-22 01:00:00,BTC,63115.855,63067.735,159336.41626901465,-121.47927570442327,106
2024-09-22 04:00:00,BTC,63067.735,63111.026,178057.7435260934,122.22252432226485,109
2024-09-22 04:00:00,DOT,4.4617,4.415745,86802.92269672868,-894.0601816635324,1944
2024-09-22 04:00:00,CRV,0.296085,0.29809,43472.60512922888,294.38361715083647,1117
2024-09-22 05:00:00,MKR,1528.915,1592.465,63929.39907028816,2657.252568597214,5664
2024-09-22 06:00:00,BTC,63111.026,62885.21,142222.42465203154,-508.88253734336365,111
2024-09-22 07:00:00,UNI,6.904,6.703785,93691.85247560262,-2717.0501511301827,2823
2024-09-22 10:00:00,ETH,2613.493,2580.54,89784.15670276822,-1132.0701129967897,305
2024-09-22 11:00:00,XRP,0.6006,0.5934,95744.3955489436,-1147.7849616256951,1094
2024-09-22 15:00:00,CRV,0.29809,0.296068,62370.81952237065,-423.0728876320404,1128
2024-09-22 22:00:00,DOT,4.415745,4.32936,69056.6493428016,-1350.9517994082337,1962
2024-09-22 23:00:00,BTC,62885.21,63596.83,161881.06477915597,1831.8743519842487,128
2024-09-23 01:00:00,MKR,1592.465,1594.555,48823.10532750948,64.07694369075736,5684
2024-09-23 02:00:00,ETH,2580.54,2635.819,110871.25046999785,2375.026876053466,321
2024-09-23 11:00:00,BTC,63596.83,63400.05,128148.7697128267,-396.5152807787729,140
2024-09-23 14:00:00,XRP,0.5934,0.5875,119876.36891245366,-1191.8951408552048,1121
2024-09-23 15:00:00,BTC,63400.05,63634.851,149402.88278182963,553.3110191562356,144
2024-09-23 15:00:00,CRV,0.296068,0.2952,37347.33019010795,-109.49336843229578,1152
2024-09-23 16:00:00,LINK,10.6326,11.3977,81956.43018510031,5897.415941032324,1153
2024-09-23 16:00:00,BCH,336.655,338.349,79699.60286159096,401.03704756363766,111
2024-09-24,DOT,4.32936,4.420205,86795.19644321484,1821.2644873338872,1988
2024-09-24 01:00:00,XRP,0.5875,0.5832,138269.55274082537,-1012.0154498477361,1132
2024-09-24 12:00:00,ETH,2635.819,2632.744,92058.55666683188,-107.39738265430641,355
2024-09-24 12:00:00,BCH,338.349,343.3665,102698.73691752921,1522.9568063854222,131
2024-09-24 15:00:00,XRP,0.5832,0.5837,160533.2608812256,137.6313965030932,1146
2024-09-24 20:00:00,BTC,63634.851,64212.5,128950.146425323,1170.552330395825,173
2024-09-24 21:00:00,UNI,6.703785,6.91832,74129.78186932387,2372.306503465635,2885
2024-09-24 21:00:00,BCH,343.3665,346.746,81747.56334681137,804.5802089911207,140
2024-09-24 22:00:00,XRP,0.5837,0.5924,140803.61623104571,2098.6662004627437,1153
2024-09-25,XRP,0.5924,0.5908,160839.91109037836,-434.4089428504604,1155
2024-09-25,AVAX,26.4816,27.77045,71177.13732775518,3464.1658149385707,143
2024-09-25 03:00:00,BCH,346.746,353.928,101335.96351289867,2098.9280047920956,146
2024-09-25 04:00:00,XRP,0.5908,0.5895,183559.93032579307,-403.9064140547141,1159
2024-09-25 05:00:00,BTC,64212.5,64169.817,108539.60853170783,-72.14788570696653,182
2024-09-25 05:00:00,DOT,4.420205,4.65324,66232.95337741658,3491.8281596229763,2017
2024-09-25 07:00:00,UNI,6.91832,6.88083,93234.50037024777,-505.23268927725104,2895
2024-09-25 13:00:00,XRP,0.5895,0.591,165537.671933205,421.2154502117023,1168
2024-09-25 16:00:00,AVAX,27.77045,27.6035,52536.87604735898,-315.8404511308451,159
2024-09-25 22:00:00,XRP,0.591,0.5848,146355.68699730688,-1535.3726893118449,1177
2024-09-26,XRP,0.5848,0.5754,171833.01615642928,-2762.0218055239893,1179
2024-09-26 06:00:00,XRP,0.5754,0.585,140011.57072455995,2335.9594698570863,1185
2024-09-26 08:00:00,DOT,4.65324,4.64,86181.46133078857,-245.21463496825677,2044
2024-09-26 09:00:00,XRP,0.585,0.5868,162074.605989133,498.6910953511851,1188
2024-09-26 09:00:00,YFI,4979.855,5284.215,39087.8631714749,2388.9816138964134,1
2024-09-26 10:00:00,BTC,64169.817,64374.142,128397.1404705465,408.8331080427429,211
2024-09-26 10:00:00,XRP,0.5868,0.59,185361.3852091466,1010.8323665120408,1189
2024-09-26 12:00:00,GRT,0.12769,0.186745,15.943777216844104,7.373794060151371,664
2024-09-26 15:00:00,ETH,2632.744,2652.859,111838.70641181026,854.4832233872867,406
2024-09-26 15:00:00,XRP,0.59,0.5925,167868.2877088659,711.3063038511431,1194
2024-09-26 15:00:00,DOT,4.64,4.83855,52747.079337199204,2257.097543620884,2051
2024-09-26 15:00:00,YFI,5310.0695,5345.125,37780.30911549211,249.41436758937874,5
2024-09-26 17:00:00,XRP,0.5925,0.5915,190865.8682574047,-322.13648651038795,1196
2024-09-26 20:00:00,CRV,0.2952,0.29066,56257.78183728164,-865.2111434324563,1229
2024-09-26 23:00:00,GRT,0.186745,0.18713,18766.273561392074,38.68920357244307,675
2024-09-27,BCH,353.928,357.55,81922.10320308949,838.3678539182864,191
2024-09-27 01:00:00,XRP,0.5915,0.5873,171598.14146787857,-1218.4483417837478,1204
2024-09-27 01:00:00,YFI,5345.125,5318.295,58693.569012695974,-294.6139625566528,15
2024-09-27 05:00:00,XRP,0.5873,0.5911,149964.35887854313,970.3125553183229,1208
2024-09-27 07:00:00,MKR,1594.555,1677.65,68217.78769546027,3554.9460937717877,5786
2024-09-27 15:00:00,XRP,0.5911,0.5884,128845.4211148884,-588.5343207751463,1218
2024-09-27 15:00:00,AVAX,27.6035,30.17405,72279.28222338279,6730.940240162178,206
2024-09-27 16:00:00,UNI,6.88083,7.6957,73783.75771975733,8737.924153495831,2952
2024-09-27 19:00:00,BCH,357.55,359.955,61324.54845771579,412.4892715446925,210
2024-09-27 23:00:00,XRP,0.5884,0.5884,110965.92499939015,0.0,1226
2024-09-28 05:00:00,BTC,64374.142,65988.23,110088.49458509372,2760.308914841371,254
2024-09-28 07:00:00,BTC,65988.23,65833.4075,144656.11813222172,-339.39418968390487,256
2024-09-28 07:00:00,ETH,2652.859,2679.12,89166.62591915627,882.6721522941701,446
2024-09-28 07:00:00,XRP,0.5884,0.6079,134406.30123607873,4454.321675906746,1234
2024-09-28 11:00:00,BTC,65833.4075,65811.2535,163896.97091958317,-55.153965617708984,260
2024-09-28 12:00:00,XRP,0.6079,0.616,93198.48050658795,1241.8287417393683,1239
2024-09-28 20:00:00,BTC,65811.2535,65669.325,187354.10196982065,-404.04771596434324,269
2024-09-29,LINK,11.3977,12.7804,68043.97155935431,8254.682916300586,1281
2024-09-29 03:00:00,AVAX,30.17405,29.1178,52836.592468074705,-1849.5578417350011,242
2024-09-29 11:00:00,YFI,5318.295,5405.286,78015.49160056133,1276.0942425766962,73
2024-09-29 13:00:00,BTC,65669.325,65824.07,165410.15904894748,389.7770391584049,286
2024-09-29 14:00:00,XRP,0.616,0.64,73798.97844772783,2875.284874586801,1265
2024-09-29 14:00:00,SHIB,1.9535e-05,1.952e-05,17717.895904841538,-13.604731946383698,1453
2024-09-29 19:00:00,ETH,2679.12,2666.98,111581.29693228652,-505.61264324029696,482
2024-09-30 01:00:00,BTC,65824.07,64764.732,186835.1888436588,-3006.827369976734,298
2024-09-30 01:00:00,ETH,2666.98,2614.254,132397.91802349626,-2617.49717872158,488
2024-09-30 07:00:00,LINK,12.7804,12.274,53384.43294149573,-2115.260621073949,1312
2024-09-30 09:00:00,BTC,64764.732,63549.281600496,158438.4217541867,-2973.439973748529,306
2024-09-30 09:00:00,MKR,1677.65,1600.7535,50860.92498311633,-2331.2533114560297,5860
2024-09-30 18:00:00,XRP,0.64,0.621,51747.8991122813,-1536.2657548958525,1293
2024-09-30 19:00:00,CRV,0.29066,0.2919465,38122.332836982154,168.73453930633198,1324
2024-09-30 23:00:00,CRV,0.2919465,0.277065,60071.72809863868,-3062.0590474620903,1328
2024-10-01 15:00:00,XRP,0.621,0.6125,76279.79979563494,-1044.0874368162533,1314
2024-10-01 15:00:00,AVAX,29.1178,26.6805,73270.90731443552,-6133.127585101681,302
2024-10-01 15:00:00,GRT,0.18713,0.166117,37028.549824405985,-4157.969953830188,787
2024-10-01 16:00:00,DOT,4.83855,4.26001,71779.75752366721,-8582.625149630032,2172
2024-10-01 17:00:00,CRV,0.277065,0.2645895,41160.60382373713,-1853.3525093499134,1346
2024-10-01 21:00:00,BTC,63549.281600496,61162.35,134525.37304668492,-5052.816584336317,342
2024-10-01 21:00:00,XRP,0.6125,0.6012,98664.75880388138,-1820.2641216063153,1320
2024-10-01 23:00:00,ETH,2614.254,2448.99,108871.21496221077,-6882.4576607761965,534
2024-10-02,BCH,359.955,318.766,82506.29968508499,-9441.04673564463,311
2024-10-02 01:00:00,LINK,12.274,11.178,74037.76399003554,-6611.160936375985,1354
2024-10-02 02:00:00,CRV,0.2645895,0.2621425,17392.832592420993,-160.85393167020527,1346
2024-10-02 02:00:00,YFI,5405.286,5037.65,60050.846069114086,-4084.3079987746905,136
2024-10-02 03:00:00,SHIB,1.952e-05,1.694e-05,33383.312341170225,-4412.343536896474,1514
2024-10-02 05:00:00,BTC,61162.35,61487.136,110974.49621182287,589.2998344022607,350
2024-10-02 12:00:00,DOT,4.26001,4.1203,48579.37347178556,-1593.1944450231713,2192
2024-10-02 13:00:00,GRT,0.166117,0.158465,16681.557172248846,-768.4178951103622,787
2024-10-02 15:00:00,BTC,61487.136,61890.1,124521.83565018052,816.070161097426,360
2024-10-02 18:00:00,ETH,2448.99,2388.923,83024.19875913206,-2036.3556187917413,553
2024-10-02 18:00:00,CRV,0.2621425,0.248615,37140.69555335321,-1916.5940627635177,1362
2024-10-02 19:00:00,ETH,2388.923,2371.5335,30356.54733217549,-220.97203628281815,554
2024-10-02 19:00:00,AVAX,26.6805,25.2281,41712.7802524696,-2270.7086463404635,330
2024-10-02 19:00:00,SHIB,1.694e-05,1.626e-05,48445.619011401504,-1944.688366455315,1530
2024-10-02 21:00:00,XRP,0.6012,0.5414,75973.19447245571,-7556.881286515052,1344
2024-10-02 22:00:00,XRP,0.5414,0.5438,44926.01070820163,199.1548313625453,1345
2024-10-02 23:00:00,XRP,0.5438,0.5396,19941.94698973373,-154.02018638632092,1346
2024-10-02 23:00:00,LINK,11.178,10.65,49545.60329867326,-2340.318352272276,1376
2024-10-02 23:00:00,BCH,318.766,316.09,60257.23753488838,-505.85184004368085,334
2024-10-03 01:00:00,BTC,61890.1,61006.2185,105211.13831482767,-1502.5695345526492,370
