datetime,Open,High,Low,Close,Volume
2020-02-10 10:00:00,332.78909,333.70001,332.73999,333.32501,5673147
2020-02-10 11:00:00,333.32001,333.70819,333.13,333.38,4936060
2020-02-10 12:00:00,333.37,333.38,332.88,333.049988,3061976
2020-02-10 13:00:00,333.049988,333.36929,333.0,333.19,2892674
2020-02-10 14:00:00,333.19501,333.82001,333.015015,333.79999,2782589
2020-02-10 15:00:00,333.79999,334.72,333.76999,334.685,9622372
2020-02-11 10:00:00,336.01001,337.019989,336.01001,336.54999,12252153
2020-02-11 11:00:00,336.55499,336.70999,335.62,335.85831,7222785
2020-02-11 12:00:00,335.85001,336.29999,335.76001,336.29001,2869522
2020-02-11 13:00:00,336.28,336.48001,335.62,335.87,3691071
2020-02-11 14:00:00,335.87,335.9241,335.29001,335.5,6356050
2020-02-11 15:00:00,335.51001,335.685,334.75,335.28,10763260
2020-02-12 10:00:00,337.01001,337.20001,336.42999,336.57629,5017514
2020-02-12 11:00:00,336.57999,337.20001,336.57999,336.98999,3568249
2020-02-12 12:00:00,337.0,337.23001,336.79999,337.0,3106131
2020-02-12 13:00:00,337.0,337.049988,336.53,336.98999,5010610
2020-02-12 14:00:00,336.98999,337.32001,336.92999,337.20001,4815931
2020-02-12 15:00:00,337.19,337.64999,336.92001,337.41,7926499
2020-02-13 10:00:00,336.13,337.13,335.60001,337.079987,7687122
2020-02-13 11:00:00,337.070007,337.63,336.89999,337.29999,5579354
2020-02-13 12:00:00,337.29001,337.73001,337.19,337.20001,3810486
2020-02-13 13:00:00,337.20001,338.0,337.01001,337.88,4515653
2020-02-13 14:00:00,337.86499,338.12,337.56,337.88,4096881
2020-02-13 15:00:00,337.87,338.0,336.76999,337.079987,14506576
2020-02-14 10:00:00,337.019989,337.54001,336.69,337.51001,3398778
2020-02-14 11:00:00,337.51001,337.72,337.34,337.48999,1710719
2020-02-19 14:00:00,338.73001,339.079987,338.72,338.85999,2166751
2020-02-19 15:00:00,338.85999,338.8999,338.20999,338.31,11087725
2020-02-20 10:00:00,338.26001,338.64001,338.16,338.38501,4214156
2020-02-20 11:00:00,338.39999,338.39999,333.69,335.48001,23518866
2020-02-20 12:00:00,335.465,335.76999,334.57999,335.73001,10408908
2020-02-20 13:00:00,335.70999,336.62991,335.5,335.85001,8089993
2020-02-20 14:00:00,335.85501,337.13,335.85501,336.70001,7435468
2020-02-20 15:00:00,336.70499,337.25,336.10001,336.97,9567468
2020-02-21 10:00:00,334.095001,334.59,333.019989,333.84,18971559
2020-02-21 11:00:00,333.84,334.73001,333.70001,334.41,8858221
2020-02-21 12:00:00,334.41,334.82001,333.77499,333.98001,7106190
2020-02-21 13:00:00,333.97,334.28,332.59,333.079987,11322281
2020-02-21 14:00:00,333.066711,333.54001,332.75,333.32999,10198987
2020-02-21 15:00:00,333.29001,333.94,332.57999,333.48999,20692204
2020-02-24 10:00:00,325.34,325.85001,323.60999,324.75,17662495
2020-02-24 11:00:00,324.75,324.92001,323.029999,323.51001,14610001
2020-02-24 12:00:00,323.5,323.54001,322.17001,322.37,15675384
2020-02-24 13:00:00,322.29999,323.20001,321.26001,322.98999,16648408
2020-02-24 14:00:00,322.98001,324.88,322.070007,324.70001,15881388
2020-02-24 15:00:00,324.70001,325.20999,322.39999,322.41,34868144
2020-02-25 10:00:00,323.12,323.56,318.45001,319.82001,26784388
2020-02-25 11:00:00,319.79999,320.23001,317.53,319.42999,20093197
2020-02-25 12:00:00,319.39999,319.67999,316.97501,317.10999,14427584
2020-02-25 13:00:00,317.079987,317.73999,315.049988,315.079987,20777661
2020-02-25 14:00:00,315.059998,315.23001,312.079987,314.16,46907481
2020-02-25 15:00:00,314.17999,315.62,311.69,312.70999,51409995
2020-02-26 10:00:00,315.45001,318.10999,314.64999,317.17001,23173675
2020-02-26 11:00:00,317.155,317.73001,315.12,315.41,14936353
2020-02-26 12:00:00,315.42001,315.60999,312.69,314.34,24672411
2020-02-26 13:00:00,314.32999,314.78,310.70999,311.13,29388537
2020-02-26 14:00:00,311.089996,313.12,310.73999,311.41,23506735
2020-02-26 15:00:00,311.41,313.45999,311.41,311.54999,32910491
2020-02-27 10:00:00,305.14001,305.88,300.659,305.54001,45025772
2020-02-27 11:00:00,305.51999,307.0,303.64499,306.57001,29348411
2020-02-27 12:00:00,306.51001,309.64999,306.070007,307.828,31167624
