datetime,Open,High,Low,Close,Volume
2020-07-27 10:00:00,182.255,182.77,181.975,182.6,13185
2020-07-27 11:00:00,182.54,182.54,181.89,182.195,9017
2020-07-27 12:00:00,182.13,182.21,181.565,181.82,11276
2020-07-27 13:00:00,181.845,182.265,181.75,182.265,16134
2020-07-27 14:00:00,182.36,182.36,181.73,181.875,8244
2020-07-27 15:00:00,181.92,182.23,181.81,182.23,42578
2020-07-28 10:00:00,181.8,183.5,181.8,183.5,16734
2020-07-28 11:00:00,183.7,183.7,183.11,183.58,8815
2020-07-28 12:00:00,183.61,183.61,182.89,182.95,22978
2020-07-28 13:00:00,182.95,183.645,182.95,183.615,16036
2020-07-28 14:00:00,183.615,183.87,183.24,183.82,6950
2020-07-28 15:00:00,183.71,184.235,183.59,183.89,27826
2020-07-29 10:00:00,183.47,183.805,182.48,183.745,25953
2020-07-29 11:00:00,183.795,184.25,183.7,184.04,16252
2020-07-29 12:00:00,184.0,184.2,183.88,184.13,7494
2020-07-29 13:00:00,184.14,184.415,184.09,184.15,10452
2020-07-29 14:00:00,184.12,186.07,183.655,184.81,19570
2020-07-29 15:00:00,184.84,185.19,183.38,185.095,69875
2020-07-30 10:00:00,183.8,183.92,182.33,182.65,19078
2020-07-30 11:00:00,182.48,183.08,182.19,183.08,6249
2020-07-30 12:00:00,183.08,183.24,182.845,183.2,7836
2020-07-30 13:00:00,183.18,183.695,183.18,183.685,7611
2020-07-30 14:00:00,183.665,183.675,183.45,183.59,4551
2020-07-30 15:00:00,183.56,183.795,183.46,183.76,8749
2020-07-31 10:00:00,184.87,185.495,184.65,185.495,6980
2020-07-31 11:00:00,185.3,185.74,185.15,185.33,14131
2020-07-31 12:00:00,185.38,185.41,184.74,185.41,4046
2020-07-31 13:00:00,185.325,185.41,184.82,185.13,3665
2020-07-31 14:00:00,185.14,185.375,185.14,185.24,2212
2020-07-31 15:00:00,185.26,185.565,185.25,185.49,16786
2020-08-03 10:00:00,184.41,185.52,184.21,185.49,11845
2020-08-03 11:00:00,185.53,185.71,184.945,184.945,6758
2020-08-03 12:00:00,184.945,185.11,184.8,185.09,3662
2020-08-03 13:00:00,185.145,185.505,185.145,185.47,4770
2020-08-03 14:00:00,185.465,185.67,185.425,185.59,9714
2020-08-03 15:00:00,185.55,185.805,185.55,185.705,9671
2020-08-04 10:00:00,185.71,187.3,185.6,187.19,27957
2020-08-04 11:00:00,187.12,187.595,187.04,187.42,15602
2020-08-04 12:00:00,187.55,187.93,187.38,187.87,3620
2020-08-04 13:00:00,187.87,188.475,187.87,188.455,16732
2020-08-04 14:00:00,188.43,188.8,188.08,188.08,12029
2020-08-04 15:00:00,188.36,189.59,188.36,189.545,31705
2020-08-04 16:00:00,189.5,189.71,189.5,189.71,250
2020-08-05 10:00:00,192.26,193.0,191.85,191.85,27720
2020-08-05 11:00:00,191.88,192.58,191.79,192.03,7725
2020-08-05 12:00:00,192.08,192.14,190.65,190.91,15909
2020-08-05 13:00:00,190.885,191.445,190.78,191.34,8479
2020-08-05 14:00:00,191.395,191.705,191.27,191.705,7258
2020-08-05 15:00:00,191.705,192.09,191.39,191.39,21001
2020-08-05 16:00:00,191.42,191.42,191.42,191.42,100
2020-08-06 10:00:00,194.17,194.39,192.95,193.605,41050
2020-08-06 11:00:00,193.585,193.585,192.56,193.175,12484
2020-08-06 12:00:00,193.33,193.71,193.21,193.57,13401
2020-08-06 13:00:00,193.65,193.65,193.13,193.13,3324
2020-08-06 14:00:00,193.27,193.56,192.93,193.54,6411
2020-08-06 15:00:00,193.62,193.9,193.525,193.9,28290
2020-08-06 16:00:00,194.1,194.1,194.1,194.1,100
2020-08-07 10:00:00,191.98,191.98,190.08,191.53,29006
2020-08-07 11:00:00,191.11,191.7,190.45,190.53,12700
2020-08-07 12:00:00,190.58,190.84,190.07,190.2,9447
2020-08-07 13:00:00,190.22,190.35,189.445,189.95,7131
2020-08-07 14:00:00,190.02,191.18,190.02,190.99,5279
2020-08-07 15:00:00,191.02,191.26,190.715,190.76,54897
2020-08-10 10:00:00,192.26,192.58,191.275,191.275,28979
2020-08-10 11:00:00,191.3,191.54,190.84,191.145,18429
2020-08-10 12:00:00,191.165,191.165,190.41,190.76,18370
2020-08-10 13:00:00,190.77,190.89,190.54,190.835,8985
2020-08-10 14:00:00,190.835,190.875,189.69,190.15,19763
2020-08-10 15:00:00,190.12,190.455,190.01,190.19,27270
2020-08-10 16:00:00,190.19,190.19,190.19,190.19,100
2020-08-11 10:00:00,182.525,183.69,182.215,183.125,161830
2020-08-11 11:00:00,182.98,183.525,182.04,182.36,28240
2020-08-11 12:00:00,182.46,183.075,182.37,182.37,20303
2020-08-11 13:00:00,182.445,182.48,180.76,180.76,22946
2020-08-11 14:00:00,180.71,180.89,179.44,180.5,63248
2020-08-11 15:00:00,180.55,181.105,179.93,179.955,87906
2020-08-12 10:00:00,181.85,182.94,181.12,182.94,16417
2020-08-12 11:00:00,182.8,182.89,182.035,182.43,61249
2020-08-12 12:00:00,182.465,183.03,182.465,182.67,26331
2020-08-12 13:00:00,182.845,182.98,181.565,181.99,15195
2020-08-12 14:00:00,182.05,182.19,181.06,181.09,17068
2020-08-12 15:00:00,181.315,181.34,179.08,179.19,41052
2020-08-12 16:00:00,179.48,180.08,179.48,180.08,500
2020-08-13 10:00:00,182.235,183.24,182.205,182.95,10092
2020-08-13 11:00:00,182.79,183.12,182.58,182.77,4684
2020-08-13 12:00:00,182.61,183.57,182.61,183.5,5810
2020-08-13 13:00:00,183.63,184.67,183.36,183.89,10013
2020-08-13 14:00:00,183.755,183.755,182.06,183.32,11461
2020-08-13 15:00:00,183.165,183.57,182.64,183.3,10424
2020-08-14 10:00:00,182.79,182.96,182.48,182.87,3279
2020-08-14 11:00:00,182.97,183.05,182.27,182.38,3840
2020-08-14 12:00:00,182.51,182.7,181.65,181.65,12380
2020-08-14 13:00:00,181.69,182.6,181.69,182.46,5731
2020-08-14 14:00:00,182.4,182.86,182.355,182.48,7322
2020-08-14 15:00:00,182.38,182.6,182.27,182.545,8808
2020-08-17 10:00:00,185.5,186.75,185.42,186.06,5460
2020-08-17 11:00:00,186.11,186.52,185.84,186.52,4369
2020-08-17 12:00:00,186.46,186.835,186.43,186.71,12382
2020-08-17 13:00:00,186.75,187.0,186.17,186.26,4400
2020-08-17 14:00:00,186.19,186.255,186.015,186.055,3027
2020-08-17 15:00:00,186.02,186.515,185.95,186.515,22459
2020-08-18 10:00:00,188.405,188.61,185.71,187.11,53090
2020-08-18 11:00:00,187.205,188.32,187.115,188.32,6923
2020-08-18 12:00:00,188.05,188.74,188.045,188.48,5544
2020-08-18 13:00:00,188.24,188.55,188.05,188.55,3900
2020-08-18 14:00:00,188.24,188.575,188.15,188.17,4607
2020-08-18 15:00:00,188.105,188.505,187.825,188.27,21523
2020-08-19 10:00:00,186.49,186.88,184.36,184.61,15958
2020-08-19 11:00:00,184.61,184.93,183.58,184.41,50642
2020-08-19 12:00:00,184.39,184.715,184.0,184.41,29072
2020-08-19 13:00:00,184.515,184.92,184.09,184.83,128523
2020-08-19 14:00:00,184.84,185.25,181.72,182.795,22583
2020-08-19 15:00:00,182.74,183.015,181.85,182.25,27764
